Temperature,Actual Conductivity,Dissolved Oxygen,Turbidity,Chlorophyll-a
30.91435,99.49615,7.047805,65.51083,32.46136
30.88584,99.60789,6.887649,74.49944,29.74841
30.83975,99.83636,6.446991,75.71993,32.10513
30.84769,99.34404,6.724297,70.87337,31.4643
30.84789,99.12402,7.477631,71.98759,31.57126
30.79848,98.87313,6.850881,68.69541,31.27527
30.78233,99.08268,7.083958,62.54473,32.05456
30.79688,98.83434,7.466017,61.22351,32.68818
30.76287,98.87753,7.100454,64.2745,32.55709
30.74642,98.87982,6.82428,60.90684,31.51112
30.74863,98.56427,7.351652,42.37456,31.38981
30.72832,98.5285,7.283509,39.15998,32.17324
30.71686,98.49267,7.083158,37.62575,32.0606
30.70551,98.6694,6.692966,38.85247,33.41542
30.69703,98.53046,6.811054,62.7545,32.5716
30.68639,98.93679,6.836569,62.30325,30.04014
30.67774,98.94205,6.420698,40.55799,34.10038
30.67167,99.09711,6.562508,60.48307,33.11789
30.68553,98.92348,6.204514,81.0321,34.00183
30.69057,98.85474,5.590518,62.05333,33.51596
30.68761,98.7282,5.948267,65.70443,34.56633
30.69632,98.78614,5.640781,62.87397,33.79057
30.69602,98.77097,5.376132,63.46455,32.93586
30.67778,98.93863,4.11687,99.22251,32.73769
30.69048,98.58823,6.11799,71.38278,32.5253
30.67915,98.70729,6.149295,72.92825,33.01593
30.68297,98.67989,6.119412,104.9913,32.4285
30.68328,98.64493,6.01962,82.63132,31.42426
30.68326,98.5086,6.197916,63.08561,32.01145
30.68047,98.98563,4.972795,58.64793,30.81444
30.65285,99.03617,5.836165,58.1507,32.82097
30.6605,98.87431,6.339666,56.59744,31.25121
30.66541,99.09789,5.481998,60.40721,33.62984
30.66653,99.17537,5.634798,60.89423,32.86236
30.67305,98.91428,6.068454,62.17144,32.77927
30.68539,98.80287,6.834544,65.77333,32.71322
30.78024,98.49385,8.23627,64.21768,34.0456
30.75889,99.34024,6.887197,58.62875,32.47515
30.73685,98.75672,7.148348,80.69411,33.37092
30.7338,99.32498,6.431957,62.29323,33.90141
30.71981,98.9169,6.73806,63.57307,35.81383
30.73257,98.97675,6.096631,60.15679,32.38254
30.71068,99.49392,5.560768,61.40845,31.15022
30.73577,99.0248,6.780652,53.14792,35.88806
30.72683,99.23278,5.790104,78.11758,32.99187
30.73974,99.28532,6.199272,53.69268,33.57124
30.73749,98.67125,7.17608,56.69239,34.00549
30.71465,99.39369,6.154449,63.57212,32.94609
30.75024,98.64302,7.295095,57.82629,33.36245
30.78522,98.81513,7.157507,63.59264,33.78088
30.76126,99.1404,6.84663,52.15159,35.82908
30.7733,99.38532,6.501828,123.9424,33.65614
30.71947,99.33957,6.302463,50.1212,34.00374
30.73892,99.14104,6.733881,78.99235,33.6083
30.83901,98.80412,8.143071,68.30515,35.51139
30.80393,98.80965,7.831817,75.05588,37.4985
30.75265,98.95196,6.545962,62.86389,33.18219
30.79435,98.86755,7.581613,72.18404,33.96952
30.80025,98.97549,7.608941,57.62477,35.2361
30.84698,98.91727,7.859897,59.29977,33.66359
30.85075,98.98931,8.048152,69.02771,37.61876
30.76199,99.38865,6.603147,43.72919,33.01511
30.79947,99.10955,7.363097,47.17451,36.87779
30.77683,99.66103,6.529777,43.80625,34.03896
30.73397,100.0147,5.481284,42.55956,35.71967
30.73776,100.3053,5.31146,123.7575,34.6078
30.86735,98.98775,7.884854,67.5406,37.60827
30.84538,99.34411,6.824391,40.53304,38.26387
30.79718,100.0705,5.634606,41.08383,37.18689
30.8978,99.68923,6.167674,44.445,37.30444
30.91409,99.64734,7.080956,48.625,38.10105
30.91872,99.97112,6.770291,45.75338,38.84173
30.98399,99.71896,6.917611,51.51775,37.87828
31.10629,99.53885,8.281085,45.17225,37.50905
30.9806,100.1871,5.860545,45.15868,36.19363
30.89386,100.542,4.924304,47.4265,35.84072
30.87136,100.0934,5.631878,46.75499,32.32912
30.81033,100.8121,3.949554,41.4365,34.70242
30.81623,100.5762,4.731622,44.71076,34.97221
30.77902,100.8111,4.101431,53.43251,34.3496
30.84103,100.8177,4.142738,51.52697,33.56846
30.87364,100.5094,4.595311,50.33138,32.90044
30.91865,100.0298,6.086389,44.96096,35.27325
30.97449,100.0638,6.288322,43.14949,35.24091
31.22672,99.86382,7.833105,47.40178,37.7059
30.98625,100.239,6.417175,46.63954,35.27006
30.90054,100.2412,5.929029,50.11255,36.2886
30.82736,100.4735,5.18694,43.71964,34.98161
30.85983,100.2345,6.114897,40.68295,35.90106
30.97726,99.74355,7.304377,55.36219,36.25607
31.00665,99.66592,7.312737,43.71338,35.96059
30.93914,99.9993,6.622958,44.79365,36.06686
30.87725,100.0173,6.055248,45.69228,35.80683
30.86872,100.0029,5.868776,44.6808,35.74556
30.92657,99.8593,6.84643,41.05682,34.67875
30.94458,99.70947,5.782197,40.16956,34.8894
31.01872,99.24532,7.157362,49.89061,35.14616
31.01382,99.65031,5.816335,45.25944,34.31307
30.96615,99.89518,5.194691,46.83034,34.1838
30.91329,100.3678,5.402433,42.81084,32.45756
30.84927,100.18,4.555195,43.05721,34.69464
30.87552,99.98943,4.668843,39.14601,34.56735
30.91786,100.1662,4.267265,49.74189,34.70566
30.95182,100.2055,3.57547,55.43128,33.97676
31.00726,100.1335,4.607861,40.67189,33.6034
30.98564,100.0339,6.008896,44.63039,34.16909
30.90528,100.3953,4.750272,39.41497,33.36591
30.90083,100.2331,4.319583,39.78661,34.53027
30.89887,100.0945,4.843571,38.87619,34.73949
30.93363,99.99781,4.501961,45.58118,34.43191
30.97309,99.93529,4.61199,38.90481,34.8966
30.98621,99.91109,5.563963,45.22069,34.83164
31.03662,99.35294,7.553695,58.56052,34.6433
30.96185,100.1038,4.657642,50.92455,35.6226
30.97251,100.3769,4.415186,57.48479,34.75767
31.0433,99.86539,6.001237,58.34317,34.19259
31.07602,99.13053,5.838465,48.53261,34.05488
31.06482,99.43719,5.23213,47.50645,33.98838
31.11054,99.12843,6.927908,48.18091,33.73029
31.14399,99.00154,6.352869,51.80518,33.94415
31.06534,99.75266,5.767768,43.43024,33.86817
31.13241,99.2863,6.239128,41.07422,33.14147
31.13487,98.56984,9.256167,42.09118,33.99093
31.04484,99.21832,7.460946,50.20254,33.27776
31.03933,99.25295,6.648157,43.9031,31.86117
31.06082,98.85989,7.598422,62.10011,33.01221
31.05597,98.75954,8.062944,42.68053,32.8215
31.02161,98.9364,7.476036,60.33519,33.15035
30.99767,98.63232,8.32373,42.56978,32.43803
30.98301,98.79172,7.868496,64.88314,32.51863
31.00268,98.80157,7.600966,69.95086,33.397
30.97667,98.85882,8.005903,43.73198,32.88188
30.95325,98.73889,7.352786,76.30558,32.99553
30.96223,98.67653,8.386655,47.29542,32.95409
30.96565,98.65781,8.235566,46.33195,33.39625
30.95903,98.75633,7.475234,50.06063,31.31219
30.93617,98.5668,8.141986,74.96367,30.73381
30.92685,98.88707,7.428692,39.91797,32.66659
30.92555,98.98014,7.321131,86.3051,31.73632
30.92024,99.32204,6.174904,46.91238,32.36098
30.89908,99.15244,6.583053,47.70042,32.60477
30.8635,99.10195,7.089777,56.07127,32.9681
30.86202,98.69759,7.681589,43.99764,33.29876
30.85023,98.87141,6.360414,47.23998,31.91459
30.83021,98.5649,7.570121,49.9717,32.88243
30.81297,98.50269,7.672633,52.09177,32.01578
30.78893,98.63741,7.380582,47.97324,33.14478
30.78382,98.83023,7.150498,48.39568,32.57426
30.77105,98.85235,6.95126,57.27685,31.95816
30.75746,98.50602,7.084823,52.3026,32.17817
30.73568,98.36855,7.230927,39.48276,31.2767
30.72009,98.57597,6.831652,57.82859,32.86974
30.69898,98.69304,6.712203,47.31367,30.20583
30.70012,98.40707,6.989392,40.03447,31.38666
30.68552,98.55824,6.32599,131.3998,32.32846
30.67194,98.59862,6.529766,50.37961,32.48989
30.66862,98.82575,5.920846,42.70621,31.31237
30.66053,98.75217,4.752118,51.74965,32.56373
30.65135,98.83846,4.57233,98.64328,33.48152
30.6407,98.51087,4.925152,47.67271,33.5606
30.63768,98.79439,4.631796,77.07533,32.43614
30.62986,98.71675,5.234819,52.58632,32.29979
30.62595,98.63482,4.267025,48.88893,33.20637
30.62612,98.78569,5.482106,46.69459,32.94515
30.61605,99.43811,3.368131,77.37134,34.05462
30.61843,99.1454,2.805109,42.7944,33.14069
30.61576,98.86476,4.414296,51.86163,33.65565
30.61898,98.89053,3.592506,50.38633,32.70199
30.6183,99.03541,3.424757,40.24648,31.45709
30.62014,99.1796,2.118418,44.48847,32.64961
30.62129,98.65349,4.604365,41.68776,31.91259
30.6416,98.61863,6.410923,45.45854,31.49822
30.63315,98.78876,5.967349,56.38113,31.43361
30.64418,99.05501,6.066872,49.558,31.75773
30.62976,99.64449,5.313405,43.36809,32.11233
30.61562,99.7582,4.784896,58.50596,31.53203
30.61413,99.48289,5.407105,56.26884,31.43708
30.61876,99.58445,5.467144,43.31942,31.88573
30.62089,99.56244,5.547974,46.91641,32.26287
30.62628,99.2618,5.520369,49.04478,32.25567
30.63143,99.53494,5.297684,47.56003,30.75205
30.6499,99.20657,4.652034,48.71304,31.74268
30.64817,99.25848,5.632634,49.39854,33.15255
30.64048,99.61678,4.970736,53.05368,32.60579
30.65773,99.22446,5.221712,51.93512,33.50402
30.64003,99.64062,5.681552,51.57659,33.38062
30.65847,99.5278,5.285035,48.51497,32.18441
30.66003,99.52723,5.301751,54.01616,31.72538
30.65398,99.65513,4.764394,73.87048,32.18541
30.65198,99.58499,4.311212,60.11158,32.71336
30.65875,99.84948,3.706776,52.12518,30.71179
30.66012,99.84366,4.137692,49.80391,32.35086
30.63961,99.93628,4.978198,50.92334,32.99
30.6808,99.25121,5.660971,60.17087,35.46779
30.66218,99.70331,4.988005,58.91534,33.35362
30.66796,99.90398,4.426975,61.5455,32.90343
30.67803,99.81233,4.446617,51.16639,33.74199
30.68793,99.52827,4.448286,52.26375,34.53791
30.73917,99.18208,6.153539,51.16852,37.34141
30.71543,99.31244,5.693919,49.52645,35.94146
30.71602,99.22665,5.488353,52.67128,37.06572
30.69624,99.38875,5.84103,69.79168,37.0493
30.92491,99.1644,6.365771,55.74976,33.30003
30.79962,100.7334,5.483215,56.53421,34.6363
30.20314,81.76057,8.947204,95.92202,19.04162
30.3177,85.77094,8.436912,168.4984,21.85643
30.30689,86.04997,8.15573,97.37225,24.39403
30.31745,86.97194,7.931321,159.7975,24.98612
30.35381,89.26881,7.454936,149.3623,25.33681
30.35069,90.5807,6.933242,104.929,23.43469
30.34407,91.08255,6.745272,118.1785,24.88187
30.36529,92.38828,6.552931,130.468,26.63035
30.37551,92.26688,6.870231,87.15594,28.20516
30.41395,93.6994,6.79801,110.7068,29.05064
30.39551,92.0054,6.998587,104.5514,30.61631
30.42303,93.15321,6.802535,96.68336,29.94655
30.40863,92.72469,6.96019,102.3707,30.35849
30.40319,92.67153,6.969149,96.62472,30.92333
30.38533,92.33942,6.997495,89.1853,29.89033
30.37026,92.34488,7.023994,85.51701,30.37111
30.37088,92.55086,6.892546,74.78484,30.49237
30.37753,92.61819,6.790371,96.56229,29.92029
30.348,92.5863,6.776067,83.54628,30.43944
30.3542,92.84123,6.923472,77.60593,30.35095
30.35101,92.58866,6.584546,94.44859,29.61897
30.36345,92.83564,6.482034,83.1178,30.47866
30.3611,92.8289,6.628932,111.2542,30.24553
30.36323,93.05395,6.614582,85.53796,30.71864
30.36279,92.98185,6.300745,85.70388,29.95462
30.36206,93.08025,6.194481,91.10703,30.00256
30.35496,93.00697,5.853327,86.06283,29.23469
30.34478,92.57012,6.039725,85.85665,29.34838
30.33398,92.29848,5.772103,94.3259,29.27118
30.32703,92.33928,6.017856,100.8511,29.25446
30.31222,92.05355,6.151236,88.37406,29.35967
30.30136,91.98068,6.04169,102.1982,29.0849
30.29572,92.01452,5.981122,97.85427,30.3213
30.28278,92.04097,5.953258,91.89255,29.8934
30.28224,92.03864,5.879854,94.54224,30.49032
30.24322,92.05907,5.880477,103.1929,28.41712
30.24549,91.9306,5.731852,98.99276,28.08514
30.24332,91.93903,5.629503,147.8044,28.83305
30.23225,91.72553,5.66214,101.9193,28.4733
30.2268,91.70663,5.547757,106.3287,28.09588
30.21459,91.91077,3.559897,81.64831,28.83454
30.20036,91.91812,4.467179,74.42194,28.12674
30.19207,91.73386,5.423125,74.00553,28.83283
30.18807,91.43111,5.37481,69.18069,28.59817
30.17909,91.44286,4.32477,74.80175,28.67111
30.1697,92.01218,5.214715,63.17684,28.54424
30.15278,91.73478,4.558388,69.20837,28.0162
30.13611,91.63691,3.782211,59.84222,28.56797
30.1323,91.4231,4.669197,68.14385,27.55475
30.1211,91.498,2.906351,68.70308,28.247
30.11831,91.34342,5.045148,75.13755,29.2207
30.11436,91.45488,2.953703,64.46603,27.90662
30.10326,91.27005,4.975538,66.19349,27.981
30.09047,91.55708,3.21739,68.16091,27.59961
30.07278,91.30018,4.668159,64.4988,27.96063
30.06477,91.40781,4.516639,65.73666,26.90482
30.05049,91.4762,3.132215,62.17553,27.46865
30.05187,91.59612,3.291915,64.63186,27.02018
30.04965,91.69627,3.056238,76.30643,27.79573
30.04375,92.05271,2.614668,66.78858,27.20706
30.03338,91.8598,2.699183,68.78517,27.54949
30.02978,91.85606,3.341938,84.89455,27.9508
30.02179,91.76778,3.02373,77.7496,28.33188
30.02251,92.09297,2.399374,63.4285,26.96248
30.01517,91.9601,2.303935,86.70612,27.36463
30.01525,91.98069,2.318557,79.52228,27.07227
30.00891,92.01993,1.847014,81.24651,28.62005
30.0036,92.01173,3.262474,74.43127,26.87686
29.99485,92.01711,2.503757,68.82116,26.78405
29.99008,92.39041,1.801273,82.62255,26.19963
29.98442,92.7765,1.405259,81.454,26.2249
29.97999,92.7072,3.08297,70.67361,26.04107
29.97333,92.49091,3.951684,72.77911,26.69726
29.96921,92.35246,4.055142,76.88519,27.3407
29.96577,92.32147,3.712873,71.30241,26.48728
29.95173,92.4505,3.576463,76.36449,27.73299
29.94753,92.6836,3.555911,77.26426,26.84942
29.94754,92.73034,3.730685,76.93165,27.02697
29.94519,92.95654,3.214086,78.85376,27.29915
29.9419,93.14052,1.826631,70.2436,26.81044
29.93591,93.68756,1.145174,72.87513,27.12447
29.93072,93.36133,1.587903,77.96471,27.3615
29.92531,93.46822,1.941568,70.89133,27.04534
29.91138,93.43037,2.648995,76.67496,26.04918
29.89629,93.16652,2.814102,68.79483,26.75557
29.8908,93.13434,1.924821,72.78091,26.76574
29.88232,93.23489,1.65581,64.27811,26.85687
29.87446,93.11889,2.353,67.45428,26.74977
29.87185,93.14676,2.206757,69.36488,27.50086
29.86881,93.09559,2.399127,77.41519,27.94485
29.85905,92.88699,2.191301,69.8279,27.4361
29.85252,93.02071,2.357713,57.48823,27.12807
29.84921,93.82192,0.7328693,57.05728,27.45706
29.83701,93.25845,2.264818,62.30452,26.47683
29.82812,93.38146,1.16656,58.48897,27.13259
29.82181,93.52485,0.8158429,60.15721,26.58433
29.80944,93.23725,2.551778,64.07815,27.96225
29.8063,93.29407,2.1639,67.21722,27.713
29.79936,93.03656,0.9837945,62.34356,26.83709
29.79464,93.11419,1.89834,79.51517,27.54102
29.78457,93.3595,1.584741,92.04713,28.43889
29.78334,93.40188,1.143614,64.2951,28.44899
29.77486,92.88789,2.997003,82.28292,29.48688
29.77276,93.10012,1.867608,88.11233,28.04824
29.76411,93.15204,1.671288,72.01546,28.82534
29.75652,93.03526,2.644408,85.30172,28.87234
29.75379,93.09656,2.662816,65.29966,30.10973
29.75317,93.25419,2.088221,70.35962,29.84889
29.7522,93.48427,1.586846,63.61789,28.5417
29.74673,93.44422,1.685885,71.51144,28.69726
29.73298,93.23878,2.382354,94.4556,29.25175
29.71928,93.38712,2.110012,82.21953,28.36343
29.71439,93.54111,2.448595,94.76217,27.45088
29.70384,93.65754,2.447175,103.0002,28.44827
29.70407,93.9643,2.072659,71.61703,27.864
29.71719,93.95885,2.074066,77.42179,28.09796
29.7212,93.80476,2.318228,66.70096,28.5827
29.69757,93.43168,2.776202,76.7561,28.84808
29.69806,93.55482,2.617217,76.82207,27.99566
29.70464,93.6651,2.843044,89.21432,26.29028
29.7435,93.33979,3.251506,76.61765,29.01123
29.75761,93.4487,3.210145,80.06578,27.33311
29.80772,93.11832,3.627673,68.99653,30.22932
29.81898,93.23749,3.38645,81.54102,28.90312
29.78041,93.2433,2.992529,74.29304,28.8168
29.78662,93.21687,3.160707,73.90537,29.06068
29.83317,93.40083,3.384889,92.31159,28.79504
29.81299,93.30351,3.38128,78.00361,28.10634
29.79473,93.30537,3.399868,87.91348,29.05056
29.81085,93.32027,3.176939,82.34103,28.42019
29.80515,93.31036,3.457036,82.67447,29.14632
29.83471,93.38226,3.087164,90.76862,29.02079
29.85979,93.1599,3.644579,98.33775,29.33784
29.84827,93.44102,3.524876,111.6595,27.97851
29.8188,93.3124,3.313081,94.0933,29.82069
29.91464,93.09399,4.193508,98.03796,32.1671
29.90513,93.18265,4.196993,77.9289,33.56731
29.87547,92.96568,4.227452,77.18158,31.93929
29.82123,93.46524,3.531061,133.1308,31.49323
29.93674,93.12218,5.105144,84.47787,32.97927
29.90671,93.34392,4.049077,91.43997,31.03118
29.93353,93.25813,4.451985,78.25539,31.32661
29.85238,93.54128,3.419677,132.7255,30.08812
29.85504,93.5405,2.461487,81.68806,30.60384
29.88733,93.23143,4.302979,77.93378,31.25523
29.87703,93.31779,4.192784,89.61985,32.41214
29.86998,93.35308,4.026711,90.52679,31.63702
29.93864,93.04092,5.033411,114.1201,27.32746
29.90442,92.82982,5.174223,89.51856,30.91732
29.92168,92.95605,4.933823,94.15382,32.57836
30.15824,92.84301,7.178887,109.6007,35.31861
29.87861,93.35318,3.947033,120.3446,29.73852
29.79984,93.75159,2.658631,160.2369,29.79815
29.86794,93.58168,3.164759,136.7636,31.26511
30.2038,93.03815,6.894321,94.46813,34.48438
30.1444,93.18233,5.798601,73.64725,34.58566
30.00375,93.25613,5.172182,96.44824,32.84134
30.01055,93.4667,4.853634,102.5791,32.91522
29.9409,93.12926,4.070018,77.94643,30.55423
29.94565,93.59234,4.200977,81.18957,31.989
29.93583,93.36249,3.457418,113.3558,30.78238
29.91352,93.39812,3.972507,89.478,30.09154
29.96557,93.59121,3.384578,97.01912,30.62515
29.9838,93.50806,4.331278,91.25208,30.70966
30.05706,93.57258,4.300993,78.34964,30.88255
30.02628,93.80707,2.732842,88.75931,30.52955
30.07208,93.93638,5.16924,93.82453,33.52529
30.02498,94.33229,4.486003,91.45657,31.71407
29.94453,93.75318,4.227276,90.04065,30.46938
29.88858,93.52177,3.467908,82.31678,28.4375
29.90063,93.66737,3.176469,89.50892,29.40252
30.01944,94.01418,2.751487,86.74857,30.64868
29.98564,93.83878,3.756531,85.2843,29.9924
29.9651,94.05814,2.39286,76.27674,29.50135
29.99308,94.65668,2.666799,83.5079,30.38386
30.02474,94.84347,2.281316,76.31629,29.14903
30.07763,95.19023,2.125207,75.155,29.05342
30.10338,94.9681,3.69373,83.02825,31.1752
30.03053,94.62605,3.509347,80.4145,31.0191
30.05246,95.0376,1.646923,89.51005,29.24158
30.01549,95.20245,3.133872,82.76269,28.42137
29.98175,94.67535,3.633562,82.85813,29.80023
29.90895,94.18922,3.099369,79.34433,28.59524
29.97036,94.16577,3.391382,79.51741,27.40884
30.16684,93.32589,4.633399,81.06339,28.6245
30.38728,92.55016,6.9054,63.84135,30.80516
30.3065,93.21585,6.381071,70.39767,29.30806
30.09524,93.92704,4.868757,76.86137,28.48887
30.10129,93.55843,4.448409,66.88668,29.31587
30.07202,93.9458,3.177725,75.80151,29.13712
30.23487,92.87492,5.146256,73.89158,30.65148
30.39756,92.92552,5.947362,64.17579,30.84462
30.41896,93.22756,7.29317,82.37525,30.60236
30.31274,93.35516,6.630772,92.24716,30.0254
30.29881,93.47511,6.99833,58.24862,29.10687
30.20988,93.92999,5.216611,72.00498,29.36714
30.0754,94.09283,3.163317,68.09878,26.12045
30.09409,93.70668,3.79966,72.97961,30.2905
30.04551,93.81356,3.771416,76.74651,29.25924
30.07072,94.06668,4.168095,65.11468,29.79544
30.20784,93.4968,5.827841,69.48742,30.11044
30.27974,92.76057,6.097289,63.21938,30.85604
30.30364,92.53585,6.64896,60.64839,30.95692
30.12063,93.20331,4.601437,72.3512,29.1312
30.03843,93.86932,3.560291,67.83299,30.0169
30.14849,93.12058,4.959328,77.27576,30.78087
30.07202,93.49743,4.97014,68.09371,30.45889
30.00873,94.55894,4.338895,92.82359,28.2485
30.09748,93.57948,5.139575,79.39928,29.74029
30.16832,93.1445,5.971963,62.73153,29.43939
30.1787,92.64634,5.548505,65.7978,31.64761
30.20354,92.41133,7.442683,91.22901,31.03173
30.15303,93.37698,6.774543,60.73489,28.99022
30.11868,92.95432,6.76141,111.0711,29.23798
30.05625,93.13924,5.721588,77.41283,30.44193
30.10113,92.43041,6.943002,66.02508,30.19584
30.07225,93.12211,5.664599,70.65981,30.66252
30.08115,92.47977,5.598758,63.23309,31.19946
30.07047,92.61999,6.356488,62.49723,30.79477
30.04863,92.84074,5.510411,62.51212,29.20956
30.06519,92.29457,6.217819,65.99387,30.65117
30.0655,92.58292,5.579916,69.59868,29.8247
29.99292,93.30109,4.177018,76.10498,29.57012
30.0227,92.74744,5.567036,63.06964,29.03489
30.01695,92.79228,5.493672,68.12782,30.60143
30.00003,92.64756,5.687246,84.33335,31.41493
29.98805,92.69206,5.429038,67.01833,30.18021
29.97866,92.93372,4.799768,72.06135,30.47712
29.96947,92.78555,5.41772,87.21848,29.70196
29.96373,92.39941,5.906776,81.10031,27.9862
29.94816,92.75647,5.474808,72.9636,30.85134
29.93878,92.98743,5.47801,76.69434,30.22174
29.93358,92.57666,5.454076,71.67194,30.59199
29.91892,92.52687,5.596093,67.52917,30.99787
29.90355,92.76524,5.154806,61.02463,29.95131
29.89602,92.59203,5.3264,62.45099,30.03295
29.88502,92.79319,5.105726,59.49682,28.48019
29.87271,92.90385,4.822137,84.76775,30.37847
29.86599,92.68488,5.18996,57.25474,29.90693
29.85116,92.74388,5.004336,68.92377,30.10102
29.83721,92.88954,4.629387,64.63128,30.05833
29.83141,92.82286,4.553876,59.18055,30.67601
29.82388,92.74571,3.823055,64.69571,30.40997
29.81901,92.83382,4.568362,70.20372,31.05044
29.81076,92.91169,4.661947,76.13142,29.8156
29.80394,92.93031,4.485973,65.02377,30.82335
29.79816,93.03632,3.890746,65.08283,31.25652
29.7865,93.23019,4.198661,70.64843,31.60709
29.78909,93.12199,4.042403,67.3401,29.99274
